run_id,test_name,is_anomaly,cpu_usage,http_req_duration,cpu_spike,latency_spike,memory_spike,error_rate,http_failure_rate,avg_response_time,failure_rate,go_memstats_alloc_bytes,go_memstats_alloc_bytes_total,go_memstats_buck_hash_sys_bytes,go_memstats_frees_total,go_memstats_gc_sys_bytes,go_memstats_heap_alloc_bytes,go_memstats_heap_idle_bytes,go_memstats_heap_inuse_bytes,go_memstats_heap_objects,go_memstats_heap_released_bytes
light-oauth2-data-1719670442,register_client_400_clientProfile,1,0.0,0.031545,1,0,0,0.0,0.0,0.03141333333333333,1.0,2501168,44239624,1460575,560730,4245064,2501168,3784704,4177920,18662,2613248
light-oauth2-data-1719670442,register_client_400_clientProfile,1,2.0000000000000018,0.031545,1,0,0,0.0,0.0,0.03141333333333333,1.0,2567216,46170904,1460863,590017,4245064,2567216,3407872,4390912,18438,2007040
light-oauth2-data-1719670442,register_client_400_clientProfile,1,6.000000000000005,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2585312,48169592,1461391,618541,4245064,2585312,3457024,4407296,19133,2310144
light-oauth2-data-1719670442,register_client_404_no_user,1,10.000000000000009,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2625848,50103184,1461623,645865,4249160,2625848,3358720,4505600,20820,2441216
light-oauth2-data-1719670442,register_client_404_no_user,1,2.0000000000000018,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2721808,52138720,1462135,673145,4249160,2721808,3538944,4358144,24340,2867200
light-oauth2-data-1719670442,register_client_404_no_user,1,3.9999999999999813,0.031545,1,0,0,0.0,0.0,0.03141333333333333,1.0,3045544,54133168,1462583,699454,4249160,3045544,3309568,4554752,26808,2867200
light-oauth2-data-1719670442,update_client_400_clientType,1,10.000000000000009,0.031545,1,0,0,0.0,0.0,0.03141333333333333,1.0,2402592,57275448,1463047,739801,4249160,2402592,3858432,4104192,18613,2465792
light-oauth2-data-1719670442,update_client_400_clientType,1,4.0000000000000036,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2444832,59121688,1463047,765829,4249160,2444832,3743744,4186112,21175,2940928
light-oauth2-data-1719670442,update_client_400_clientType,1,6.000000000000005,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2773360,61064248,1463047,793564,4249160,2773360,3612672,4349952,23126,2940928
light-oauth2-data-1719670442,update_client_400_clientProfile,1,0.0,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2773360,61064248,1463047,793564,4249160,2773360,3612672,4349952,23126,2940928
light-oauth2-data-1719670442,update_client_400_clientProfile,1,6.000000000000005,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2964560,63059672,1463751,819283,4249160,2964560,3522560,4374528,26817,2940928
light-oauth2-data-1719670442,update_client_400_clientProfile,1,1.9999999999999796,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2364640,66237760,1464295,860605,4249160,2364640,3932160,3997696,17218,2252800
light-oauth2-data-1719670442,update_client_404_ownerId,1,6.666666666666672,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2512328,68113576,1464783,887140,4249160,2512328,3719168,4243456,19100,2711552
light-oauth2-data-1719670442,update_client_404_ownerId,1,4.0000000000000036,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2738928,70039952,1465271,913971,4249160,2738928,3407872,4489216,21858,2686976
light-oauth2-data-1719670442,update_client_404_ownerId,1,6.000000000000005,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2855752,72042376,1465271,942132,4249160,2855752,3416064,4513792,22907,2334720
light-oauth2-data-1719670442,update_client_404_clientId,1,7.500000000000006,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2135808,75195048,1465839,982406,4249160,2135808,4022272,3940352,14760,2490368
light-oauth2-data-1719670442,update_client_404_clientId,1,4.0000000000000036,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2593648,77059536,1467039,1007263,4249160,2593648,3555328,4374528,18850,2203648
light-oauth2-data-1719670442,update_client_404_clientId,1,3.9999999999999813,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2687832,79014808,1467479,1034586,4249160,2687832,3555328,4341760,20938,2334720
light-oauth2-data-1719670442,delete_client_404_no_client,1,0.0,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2687832,79014808,1467479,1034586,4249160,2687832,3555328,4341760,20938,2334720
light-oauth2-data-1719670442,delete_client_404_no_client,1,6.000000000000005,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2792456,81038024,1467479,1058275,4249160,2792456,3629056,4268032,26084,3186688
light-oauth2-data-1719670442,delete_client_404_no_client,1,6.000000000000005,0.031545,0,0,0,0.0,0.0,0.03141333333333333,1.0,2509960,84166136,1467719,1099099,4249160,2509960,3776512,4153344,17504,2523136
light-oauth2-data-1719670442,get_client_404_no_client,1,5.000000000000004,0.031545,0,0,0,0.0,0.0,0.03141333333333333,1.0,2540816,86049744,1468247,1124835,4249160,2540816,3563520,4333568,20234,2285568
light-oauth2-data-1719670442,get_client_404_no_client,1,4.0000000000000036,0.031545,0,0,0,0.0,0.0,0.03141333333333333,1.0,2640472,88026168,1468951,1154999,4249160,2640472,3506176,4390912,19782,2334720
light-oauth2-data-1719670442,get_client_404_no_client,1,5.999999999999983,0.031668,1,0,0,0.0,0.0,0.03141333333333333,1.0,2776368,90127904,1469879,1181313,4249160,2776368,3399680,4530176,23729,2334720
light-oauth2-data-1719670442,get_client_page_400_no_page,1,6.666666666666672,0.031545,0,0,0,0.0,0.0,0.03141333333333333,1.0,2632096,92097776,1471103,1210563,4263568,2632096,3661824,4235264,23574,2465792
light-oauth2-data-1719670442,get_client_page_400_no_page,1,4.0000000000000036,0.031545,1,0,0,0.0,0.0,0.03141333333333333,1.0,2748096,94060728,1471887,1242990,4265616,2748096,3366912,4530176,21530,2465792
light-oauth2-data-1719670442,get_client_page_400_no_page,1,4.0000000000000036,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2882368,96085368,1472127,1270270,4265616,2882368,3399680,4497408,23565,2531328
light-oauth2-data-1719670442,register_service_400_service_id,1,0.0,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2882368,96085368,1472127,1270270,4265616,2882368,3399680,4497408,23565,2531328
light-oauth2-data-1719670442,register_service_400_service_id,1,6.000000000000005,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2104000,99223920,1472415,1311130,4265616,2104000,4120576,3809280,14261,2654208
light-oauth2-data-1719670442,register_service_400_service_id,1,4.0000000000000036,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2645592,101002664,1472911,1332754,4265616,2645592,3571712,4358144,20512,2654208
light-oauth2-data-1719670442,register_service_400_service_type,1,6.666666666666672,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2893280,103028376,1473607,1360201,4265616,2893280,3391488,4505600,23713,2269184
light-oauth2-data-1719670442,register_service_400_service_type,1,4.0000000000000036,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2781536,105135688,1474535,1388175,4265616,2781536,3661824,4268032,25664,3186688
light-oauth2-data-1719670442,register_service_400_service_type,1,5.999999999999961,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2349104,108188904,1475471,1427912,4265616,2349104,3907584,4022272,16869,2367488
light-oauth2-data-1719670442,register_service_404_no_user,1,5.000000000000004,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2478240,110107088,1475975,1453717,4265616,2478240,3440640,4292608,20184,2138112
light-oauth2-data-1719670442,register_service_404_no_user,1,4.0000000000000036,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2594320,112102584,1476703,1484903,4265616,2594320,3284992,4579328,18210,2203648
light-oauth2-data-1719670442,register_service_404_no_user,1,4.0000000000000036,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2572072,114097304,1476935,1514383,4265616,2572072,3555328,4407296,18249,2531328
light-oauth2-data-1719670442,update_service_404_user_id,1,5.000000000000004,0.031507999999999994,0,0,0,0.0,0.0,0.03141333333333333,1.0,2676912,116072064,1477407,1539942,4265616,2676912,3563520,4366336,22847,2473984
light-oauth2-data-1719670442,update_service_404_user_id,1,6.000000000000005,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2751264,118044072,1477951,1569296,4265616,2751264,3497984,4399104,21827,2801664
light-oauth2-data-1719670442,update_service_404_user_id,1,4.0000000000000036,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2373976,121220152,1478759,1606276,4265616,2373976,3948544,3981312,17525,2457600
light-oauth2-data-1719670442,update_service_404_service_id,1,0.0,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2373976,121220152,1478759,1606276,4265616,2373976,3948544,3981312,17525,2457600
light-oauth2-data-1719670442,update_service_404_service_id,1,6.000000000000005,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2604448,123105040,1478759,1631448,4265616,2604448,3653632,4308992,20949,2162688
light-oauth2-data-1719670442,update_service_404_service_id,1,4.0000000000000036,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2684184,125116320,1480247,1660103,4265616,2684184,3416064,4481024,21782,1875968
light-oauth2-data-1719670442,delete_service_404_no_service,1,5.000000000000004,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2562048,127105408,1480247,1688600,4265616,2562048,3522560,4341760,22452,2596864
light-oauth2-data-1719670442,delete_service_404_no_service,1,4.0000000000000036,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2834856,129124320,1480247,1715411,4265616,2834856,3457024,4472832,26267,2482176
light-oauth2-data-1719670442,delete_service_404_no_service,1,3.999999999999959,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2814288,131130368,1480479,1748689,4265616,2814288,3309568,4587520,22140,2408448
light-oauth2-data-1719670442,get_service_404_no_service,1,7.500000000000006,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2756768,133215128,1481215,1776333,4265616,2756768,3588096,4308992,24641,2801664
light-oauth2-data-1719670442,get_service_404_no_service,1,4.0000000000000036,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2287760,136286056,1481215,1816376,4265616,2287760,3956736,3973120,16314,2441216
light-oauth2-data-1719670442,get_service_404_no_service,1,4.0000000000000036,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2611600,138067408,1481751,1840716,4265616,2611600,3416064,4317184,20427,2441216
light-oauth2-data-1719670442,get_service_page_400_no_page,1,7.500000000000006,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2851760,140037744,1481967,1866971,4265616,2851760,3407872,4489216,23560,2375680
light-oauth2-data-1719670442,get_service_page_400_no_page,1,2.0000000000000018,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2189584,143215344,1482215,1906567,4265616,2189584,3973120,3956736,15649,2334720
light-oauth2-data-1719670442,get_service_page_400_no_page,1,4.0000000000000036,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2660136,145059608,1482495,1926808,4265616,2660136,3670016,4227072,24288,2277376
light-oauth2-data-1719670442,authorization_code_invalid_password_401,1,6.000000000000005,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2748328,147013096,1482743,1957333,4265616,2748328,3588096,4308992,22955,3317760
light-oauth2-data-1719670442,authorization_code_invalid_password_401,1,4.0000000000000036,0.031313,1,0,0,0.0,0.0,0.03141333333333333,1.0,2337976,149992912,1483447,1991527,4265616,2337976,3956736,3973120,19409,2646016
light-oauth2-data-1719670442,authorization_code_invalid_password_401,1,6.000000000000005,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2958232,151858056,1483447,2011840,4265616,2958232,3579904,4382720,28224,2867200
light-oauth2-data-1719670442,authorization_code_missing_response_type_400,1,5.000000000000004,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2208736,155030936,1484367,2055746,4265616,2208736,4005888,3923968,15723,3145728
light-oauth2-data-1719670442,authorization_code_missing_response_type_400,1,5.999999999999961,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2756312,156831840,1484791,2073597,4265616,2756312,3637248,4227072,26674,3145728
light-oauth2-data-1719670442,authorization_code_missing_response_type_400,1,4.0000000000000036,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2832744,158860080,1485383,2102731,4265616,2832744,3661824,4235264,26226,3072000
light-oauth2-data-1719670442,authorization_code_response_not_code_400,1,0.0,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2832744,158860080,1485383,2102731,4265616,2832744,3661824,4235264,26226,3072000
light-oauth2-data-1719670442,authorization_code_response_not_code_400,1,4.0000000000000036,0.031507999999999994,1,0,0,0.0,0.0,0.03141333333333333,1.0,2132480,161960216,1485839,2146271,4265616,2132480,4079616,3850240,14740,3268608
light-oauth2-data-1719670442,authorization_code_response_not_code_400,1,4.0000000000000036,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2771320,163706856,1486079,2166897,4265616,2771320,3604480,4325376,23039,3268608
light-oauth2-data-1719670442,authorization_code_client_id_missing_400,1,5.000000000000004,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2283880,166857536,1486303,2204552,4265616,2283880,4071424,3891200,16193,2277376
light-oauth2-data-1719670442,authorization_code_client_id_missing_400,1,4.0000000000000036,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2541712,168705704,1487071,2231215,4265616,2541712,3629056,4300800,18182,2408448
light-oauth2-data-1719670442,authorization_code_client_id_missing_400,1,4.0000000000000036,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2745624,170696392,1487543,2256146,4265616,2745624,3522560,4374528,23302,2621440
light-oauth2-data-1719670442,authorization_code_invalid_client_id_404,1,7.500000000000006,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2119144,173787112,1488479,2295748,4265616,2119144,4063232,3866624,14523,2506752
light-oauth2-data-1719670442,authorization_code_invalid_client_id_404,1,4.0000000000000036,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2622432,175625424,1488719,2319759,4265616,2622432,3579904,4317184,18882,2260992
light-oauth2-data-1719670442,authorization_code_invalid_client_id_404,1,6.000000000000005,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2722720,177566568,1488719,2346812,4265616,2722720,3579904,4349952,21900,2924544
light-oauth2-data-1719670442,access_token_illegal_grant_type_400,1,5.000000000000004,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2188864,180714752,1489231,2384164,4265616,2188864,3940352,3989504,15638,2342912
light-oauth2-data-1719670442,access_token_illegal_grant_type_400,1,3.999999999999959,0.031507999999999994,0,0,0,0.0,0.0,0.03141333333333333,1.0,2621128,182502072,1489767,2407611,4265616,2621128,3629056,4268032,20670,2277376
light-oauth2-data-1719670442,access_token_illegal_grant_type_400,1,6.000000000000005,0.031507999999999994,1,0,0,0.0,0.0,0.03141333333333333,1.0,2826608,184507560,1490271,2430916,4265616,2826608,3653632,4243456,26174,2850816
light-oauth2-data-1719670442,access_token_client_id_not_found_404,1,0.0,0.031507999999999994,1,0,0,0.0,0.0,0.03141333333333333,1.0,2826608,184507560,1490271,2430916,4265616,2826608,3653632,4243456,26174,2850816
light-oauth2-data-1719670442,access_token_client_id_not_found_404,1,4.0000000000000036,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2359744,187642656,1490519,2472235,4265616,2359744,4014080,3948544,17124,2154496
light-oauth2-data-1719670442,access_token_client_id_not_found_404,1,2.0000000000000018,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2463424,189447824,1491775,2496402,4265616,2463424,3817472,4079616,20902,2924544
light-oauth2-data-1719670442,access_token_client_secret_wrong_401,1,6.000000000000005,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2143216,192536840,1492607,2534085,4265616,2143216,4046848,3883008,14982,2654208
light-oauth2-data-1719670442,access_token_client_secret_wrong_401,1,6.000000000000005,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2780208,194440352,1493999,2553073,4265616,2780208,3465216,4431872,25036,2310144
light-oauth2-data-1719670442,access_token_client_secret_wrong_401,1,1.9999999999999574,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2622576,196492752,1494519,2589299,4265616,2622576,3334144,4562944,19087,2187264
light-oauth2-data-1719670442,access_token_auth_header_error_401,1,7.500000000000062,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2613968,198516976,1494959,2618372,4265616,2613968,3342336,4554752,18977,2179072
light-oauth2-data-1719670442,access_token_auth_header_error_401,1,5.999999999999961,0.031507999999999994,1,0,0,0.0,0.0,0.03141333333333333,1.0,2608704,200477560,1495439,2647520,4265616,2608704,3465216,4431872,19296,2220032
light-oauth2-data-1719670442,access_token_auth_header_error_401,1,4.0000000000000036,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2636400,202432088,1495663,2676722,4265616,2636400,3547136,4349952,19477,2613248
light-oauth2-data-1719670442,access_token_missing_authorization_header_400,1,5.000000000000004,0.031507999999999994,0,0,0,0.0,0.0,0.03141333333333333,1.0,2925352,204535456,1495903,2701438,4265616,2925352,3383296,4513792,24821,2465792
light-oauth2-data-1719670442,access_token_missing_authorization_header_400,1,4.0000000000000036,0.031384,0,0,0,0.0,0.0,0.03141333333333333,1.0,2847280,206484976,1496399,2732694,4265616,2847280,3391488,4505600,23185,2465792
light-oauth2-data-1719670442,access_token_missing_authorization_header_400,1,4.0000000000000036,0.031507999999999994,0,0,0,0.0,0.0,0.03141333333333333,1.0,2957872,208474968,1496607,2758894,4267664,2957872,3416064,4481024,26615,2465792
light-oauth2-data-1719670442,access_token_form_urlencoded_400,1,6.00000000000005,0.031384,1,0,0,0.0,0.0,0.03141333333333333,1.0,2327376,211680112,1497575,2800961,4267664,2327376,4022272,3940352,16668,2654208
light-oauth2-data-1719670442,access_token_form_urlencoded_400,1,4.0000000000000036,0.031366,1,0,0,0.0,0.0,0.03141333333333333,1.0,2527712,213539328,1497807,2826771,4267664,2527712,3637248,4259840,19375,2588672
light-oauth2-data-1719670442,access_token_form_urlencoded_400,1,4.0000000000000036,0.031384,0,0,0,0.0,0.0,0.03141333333333333,1.0,2760032,215448072,1498055,2853361,4267664,2760032,3473408,4423680,21653,2588672
light-oauth2-data-1719670442,access_token_authorization_form_401,1,5.000000000000004,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2121104,218603984,1498295,2892547,4267664,2121104,4079616,3850240,14583,2449408
light-oauth2-data-1719670442,access_token_authorization_form_401,1,3.9999999999999147,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2667344,220507560,1499023,2914658,4267664,2667344,3465216,4431872,21237,2228224
light-oauth2-data-1719670442,access_token_authorization_form_401,1,4.0000000000000036,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2597936,222522360,1499239,2942535,4267664,2597936,3497984,4399104,23217,2072576
light-oauth2-data-1719670442,invalid_code_challenge_method_pkce_400,1,5.000000000000004,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2665424,224482496,1499239,2973982,4267664,2665424,3489792,4407296,21554,2727936
light-oauth2-data-1719670442,invalid_code_challenge_method_pkce_400,1,6.00000000000005,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2837032,226488240,1499807,2997874,4267664,2837032,3629056,4268032,27289,3014656
light-oauth2-data-1719670442,invalid_code_challenge_method_pkce_400,1,4.0000000000000036,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2352520,229602480,1500031,3039689,4267664,2352520,3850240,4079616,16658,2482176
light-oauth2-data-1719670442,code_challenge_too_short_pkce_400,1,0.0,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2352520,229602480,1500031,3039689,4267664,2352520,3850240,4079616,16658,2482176
light-oauth2-data-1719670442,code_challenge_too_short_pkce_400,1,5.999999999999961,0.031313,1,0,0,0.0,0.0,0.03141333333333333,1.0,2633080,231528592,1500503,3066102,4267664,2633080,3293184,4505600,19331,1851392
light-oauth2-data-1719670442,code_challenge_too_short_pkce_400,1,4.0000000000000036,0.031313,1,0,0,0.0,0.0,0.03141333333333333,1.0,2454392,233539760,1501295,3094960,4267664,2454392,3620864,4341760,19753,2416640
light-oauth2-data-1719670442,code_challenge_too_long_pkce_400,1,5.000000000000004,0.031313,0,0,0,0.0,0.0,0.03141333333333333,1.0,2600776,235479536,1501991,3122733,4267664,2600776,3596288,4300800,21557,2818048
light-oauth2-data-1719670442,code_challenge_too_long_pkce_400,1,4.0000000000000036,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2856880,237475176,1502447,3150542,4267664,2856880,3489792,4407296,23737,2949120
light-oauth2-data-1719670442,code_challenge_too_long_pkce_400,1,4.0000000000000036,0.031313,0,0,0,0.0,0.0,0.03141333333333333,1.0,2505904,240609360,1502919,3186163,4269712,2505904,3825664,4136960,19368,2195456
light-oauth2-data-1719670442,code_challenge_invalid_format_pkce_400,1,7.500000000000062,0.031275000000000004,1,0,0,0.0,0.0,0.03141333333333333,1.0,2500168,242648096,1503223,3216585,4275856,2500168,3317760,4612096,18793,1507328
light-oauth2-data-1719670442,code_challenge_invalid_format_pkce_400,1,3.9999999999999147,0.031313,1,0,0,0.0,0.0,0.03141333333333333,1.0,2548736,244683528,1503871,3245972,4275856,2548736,3473408,4456448,19415,1818624
light-oauth2-data-1719670442,code_challenge_invalid_format_pkce_400,1,4.0000000000000036,0.031313,0,0,0,0.0,0.0,0.03141333333333333,1.0,2347232,246613904,1504095,3275780,4275856,2347232,3612672,4317184,18789,1818624
light-oauth2-data-1719670442,invalid_code_verifier_format_PKCE_400,1,6.666666666666672,0.031313,1,0,0,0.0,0.0,0.03141333333333333,1.0,2591384,248504072,1504095,3299309,4275856,2591384,3637248,4227072,23326,2473984
light-oauth2-data-1719670442,invalid_code_verifier_format_PKCE_400,1,4.0000000000000036,0.031275000000000004,1,0,0,0.0,0.0,0.03141333333333333,1.0,2835504,250471792,1504639,3329707,4275856,2835504,3448832,4481024,23156,2678784
light-oauth2-data-1719670442,invalid_code_verifier_format_PKCE_400,1,4.0000000000000036,0.031313,0,0,0,0.0,0.0,0.03141333333333333,1.0,2132376,253634496,1505087,3369805,4275856,2132376,4087808,3874816,14758,2310144
light-oauth2-data-1719670442,code_verifier_too_short_pkce_400,1,0.0,0.031313,1,0,0,0.0,0.0,0.03141333333333333,1.0,2132376,253634496,1505087,3369805,4275856,2132376,4087808,3874816,14758,2310144
light-oauth2-data-1719670442,code_verifier_too_short_pkce_400,1,4.0000000000000036,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2581256,255489056,1505527,3394608,4275856,2581256,3588096,4341760,18460,2195456
light-oauth2-data-1719670442,code_verifier_too_short_pkce_400,1,6.00000000000005,0.031313,1,0,0,0.0,0.0,0.03141333333333333,1.0,2682728,257457328,1505991,3421794,4275856,2682728,3530752,4399104,20441,2400256
light-oauth2-data-1719670442,code_verifier_too_long_pkce_400,1,5.000000000000004,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2817184,259492904,1506439,3445680,4275856,2817184,3604480,4259840,25998,3080192
light-oauth2-data-1719670442,code_verifier_too_long_pkce_400,1,5.999999999999961,0.031332,0,0,0,0.0,0.0,0.03141333333333333,1.0,2500368,262611392,1506439,3486402,4275856,2500368,3776512,4153344,17582,2482176
light-oauth2-data-1719670442,code_verifier_too_long_pkce_400,1,4.0000000000000036,0.031332,1,0,0,0.0,0.0,0.03141333333333333,1.0,2456792,264507496,1507383,3513472,4275856,2456792,3596288,4300800,19012,2367488
light-oauth2-data-1719670442,code_verifier_missing_pkce_400,1,5.000000000000004,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2758184,266565264,1508583,3541469,4275856,2758184,3301376,4628480,21349,2334720
light-oauth2-data-1719670442,code_verifier_missing_pkce_400,1,4.0000000000000036,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2482000,268598104,1508583,3573745,4275856,2482000,3522560,4407296,19174,2498560
light-oauth2-data-1719670442,code_verifier_missing_pkce_400,1,5.999999999999961,0.031384,1,0,0,0.0,0.0,0.03141333333333333,1.0,2543832,270540904,1509279,3599260,4275856,2543832,3538944,4325376,22608,2449408
light-oauth2-data-1719670442,verification_failed_pkce_400,1,5.000000000000004,0.031384,0,0,0,0.0,0.0,0.03141333333333333,1.0,2821072,272516872,1509279,3626913,4275856,2821072,3522560,4341760,24537,2924544
light-oauth2-data-1719670442,verification_failed_pkce_400,1,4.0000000000000036,0.031384,0,0,0,0.0,0.0,0.03141333333333333,1.0,2423128,275639792,1509511,3664929,4275856,2423128,3866624,4063232,18191,2678784
light-oauth2-data-1719670442,verification_failed_pkce_400,1,6.00000000000005,0.031384,1,0,0,0.0,0.0,0.03141333333333333,1.0,2890936,277389712,1510231,3687230,4275856,2890936,3358720,4538368,23639,2662400
light-oauth2-data-1719670442,get_token_404,1,5.000000000000004,0.031366,0,0,0,0.0,0.0,0.03141333333333333,1.0,2925216,279413552,1511015,3713152,4308624,2925216,3383296,4481024,27740,2744320
light-oauth2-data-1719670442,get_token_404,1,4.0000000000000036,0.031384,0,0,0,0.0,0.0,0.03141333333333333,1.0,2502136,282465176,1511247,3754236,4275856,2502136,3735552,4194304,17787,3006464
light-oauth2-data-1719670442,get_token_404,1,4.0000000000000036,0.031384,0,0,0,0.0,0.0,0.03141333333333333,1.0,2141096,285426848,1511943,3787460,4275856,2141096,4046848,3883008,14910,3137536
light-oauth2-data-1719670442,delete_token_404,1,0.0,0.031384,1,0,0,0.0,0.0,0.03141333333333333,1.0,2141096,285426848,1511943,3787460,4275856,2141096,4046848,3883008,14910,3137536
light-oauth2-data-1719670442,delete_token_404,1,5.999999999999961,0.031507999999999994,1,0,0,0.0,0.0,0.03141333333333333,1.0,2869056,287248712,1511943,3806103,4275856,2869056,3514368,4349952,24649,3137536
light-oauth2-data-1719670442,delete_token_404,1,4.0000000000000036,0.031507999999999994,1,0,0,0.0,0.0,0.03141333333333333,1.0,2318696,290323272,1512423,3845592,4275856,2318696,4005888,3923968,16503,2375680
light-oauth2-data-1719670442,get_token_page_400_no_page,1,7.500000000000062,0.031384,1,0,0,0.0,0.0,0.03141333333333333,1.0,2633080,292191448,1512423,3867162,4275856,2633080,3637248,4227072,23405,2277376
light-oauth2-data-1719670442,get_token_page_400_no_page,1,3.9999999999999147,0.031507999999999994,1,0,0,0.0,0.0,0.03141333333333333,1.0,2745312,294218816,1512423,3895881,4275856,2745312,3710976,4218880,24388,2850816
light-oauth2-data-1719670442,get_token_page_400_no_page,1,4.0000000000000036,0.031384,0,0,0,0.0,0.0,0.03141333333333333,1.0,2897336,296132176,1513415,3925859,4308624,2897336,3375104,4489216,24151,3014656
light-oauth2-data-1719670442,register_user_400_user_exists,1,5.000000000000004,0.031384,0,0,0,0.0,0.0,0.03141333333333333,1.0,2309792,299281880,1513623,3964360,4275856,2309792,3899392,4030464,17084,2195456
light-oauth2-data-1719670442,register_user_400_user_exists,1,6.00000000000005,0.031507999999999994,0,0,0,0.0,0.0,0.03141333333333333,1.0,2514568,301203192,1513887,3992609,4275856,2514568,3514368,4382720,17739,1925120
light-oauth2-data-1719670442,register_user_400_user_exists,1,4.0000000000000036,0.031384,1,0,0,0.0,0.0,0.03141333333333333,1.0,2574488,303146832,1513887,4018566,4275856,2574488,3612672,4284416,21324,2793472
light-oauth2-data-1719670442,register_user_400_email_exists,1,5.000000000000004,0.031507999999999994,0,0,0,0.0,0.0,0.03141333333333333,1.0,2731256,305047896,1514127,4046660,4275856,2731256,3629056,4300800,22877,2793472
